%% Dataset about positive and negative movie reviews
@relation review_type
@attribute number_of_words numeric
@attribute number_of_positive_words numeric
@attribute number_of_negative_words numeric
@attribute percent_of_positive_words numeric
@attribute percent_of_negative_words numeric
@attribute positive_minus_negative numeric
@attribute review {positive, negative}
@data
135,8,2,0.05925925925925926,0.014814814814814815,6,negative
130,11,3,0.08461538461538462,0.023076923076923078,8,negative
180,9,9,0.05,0.05,0,negative
52,2,4,0.038461538461538464,0.07692307692307693,-2,negative
128,4,2,0.03125,0.015625,2,negative
131,7,4,0.05343511450381679,0.030534351145038167,3,negative
135,8,4,0.05925925925925926,0.02962962962962963,4,negative
167,3,7,0.017964071856287425,0.041916167664670656,-4,negative
461,10,12,0.021691973969631236,0.026030368763557483,-2,negative
281,9,10,0.03202846975088968,0.03558718861209965,-1,negative
137,1,12,0.0072992700729927005,0.08759124087591241,-11,negative
120,6,3,0.05,0.025,3,negative
389,12,14,0.030848329048843187,0.03598971722365039,-2,negative
152,4,8,0.02631578947368421,0.05263157894736842,-4,negative
545,18,14,0.03302752293577982,0.025688073394495414,4,negative
158,9,7,0.056962025316455694,0.04430379746835443,2,negative
115,7,7,0.06086956521739131,0.06086956521739131,0,negative
126,6,7,0.047619047619047616,0.05555555555555555,-1,negative
133,2,10,0.015037593984962405,0.07518796992481203,-8,negative
291,9,20,0.030927835051546393,0.06872852233676977,-11,negative
169,8,5,0.047337278106508875,0.029585798816568046,3,negative
120,4,9,0.03333333333333333,0.075,-5,negative
143,4,12,0.027972027972027972,0.08391608391608392,-8,negative
192,5,5,0.026041666666666668,0.026041666666666668,0,negative
148,5,10,0.033783783783783786,0.06756756756756757,-5,negative
103,4,3,0.038834951456310676,0.02912621359223301,1,negative
170,5,11,0.029411764705882353,0.06470588235294118,-6,negative
956,44,32,0.04602510460251046,0.03347280334728033,12,negative
773,33,39,0.042690815006468305,0.050452781371280724,-6,negative
421,9,12,0.021377672209026127,0.028503562945368172,-3,negative
131,2,6,0.015267175572519083,0.04580152671755725,-4,negative
266,12,22,0.045112781954887216,0.08270676691729323,-10,negative
235,8,5,0.03404255319148936,0.02127659574468085,3,negative
147,4,13,0.027210884353741496,0.08843537414965986,-9,negative
445,13,18,0.029213483146067417,0.04044943820224719,-5,negative
188,3,4,0.015957446808510637,0.02127659574468085,-1,negative
127,2,9,0.015748031496062992,0.07086614173228346,-7,negative
232,4,4,0.017241379310344827,0.017241379310344827,0,negative
263,11,17,0.04182509505703422,0.06463878326996197,-6,negative
108,8,6,0.07407407407407407,0.05555555555555555,2,negative
169,2,11,0.011834319526627219,0.0650887573964497,-9,negative
43,0,5,0.0,0.11627906976744186,-5,negative
130,3,2,0.023076923076923078,0.015384615384615385,1,negative
74,3,0,0.04054054054054054,0.0,3,negative
208,10,5,0.04807692307692308,0.02403846153846154,5,negative
216,6,13,0.027777777777777776,0.06018518518518518,-7,negative
358,20,18,0.055865921787709494,0.05027932960893855,2,negative
514,12,18,0.023346303501945526,0.03501945525291829,-6,negative
177,9,15,0.05084745762711865,0.0847457627118644,-6,negative
101,2,7,0.019801980198019802,0.06930693069306931,-5,negative
160,4,8,0.025,0.05,-4,negative
52,2,0,0.038461538461538464,0.0,2,negative
144,3,6,0.020833333333333332,0.041666666666666664,-3,negative
426,16,16,0.03755868544600939,0.03755868544600939,0,negative
108,3,8,0.027777777777777776,0.07407407407407407,-5,negative
153,5,10,0.032679738562091505,0.06535947712418301,-5,negative
62,3,5,0.04838709677419355,0.08064516129032258,-2,negative
101,1,2,0.009900990099009901,0.019801980198019802,-1,negative
144,5,7,0.034722222222222224,0.04861111111111111,-2,negative
42,1,1,0.023809523809523808,0.023809523809523808,0,negative
111,6,5,0.05405405405405406,0.04504504504504504,1,negative
407,13,13,0.03194103194103194,0.03194103194103194,0,negative
300,11,9,0.03666666666666667,0.03,2,negative
193,6,4,0.031088082901554404,0.02072538860103627,2,negative
97,3,4,0.030927835051546393,0.041237113402061855,-1,negative
243,9,19,0.037037037037037035,0.07818930041152264,-10,negative
128,2,9,0.015625,0.0703125,-7,negative
125,3,11,0.024,0.088,-8,negative
147,6,8,0.04081632653061224,0.05442176870748299,-2,negative
286,15,9,0.05244755244755245,0.03146853146853147,6,negative
142,6,8,0.04225352112676056,0.056338028169014086,-2,negative
194,12,5,0.061855670103092786,0.02577319587628866,7,negative
234,4,4,0.017094017094017096,0.017094017094017096,0,negative
1263,34,38,0.026920031670625493,0.030087094220110848,-4,negative
275,10,6,0.03636363636363636,0.02181818181818182,4,negative
50,5,2,0.1,0.04,3,negative
43,1,0,0.023255813953488372,0.0,1,negative
138,4,4,0.028985507246376812,0.028985507246376812,0,negative
134,3,9,0.022388059701492536,0.06716417910447761,-6,negative
119,3,7,0.025210084033613446,0.058823529411764705,-4,negative
209,6,4,0.028708133971291867,0.019138755980861243,2,negative
339,13,8,0.038348082595870206,0.02359882005899705,5,negative
167,3,9,0.017964071856287425,0.05389221556886228,-6,negative
228,13,11,0.05701754385964912,0.04824561403508772,2,negative
123,1,4,0.008130081300813009,0.032520325203252036,-3,negative
325,9,24,0.027692307692307693,0.07384615384615385,-15,negative
628,17,27,0.027070063694267517,0.042993630573248405,-10,negative
614,12,25,0.019543973941368076,0.04071661237785016,-13,negative
290,17,13,0.05862068965517241,0.04482758620689655,4,negative
121,6,3,0.049586776859504134,0.024793388429752067,3,negative
159,5,11,0.031446540880503145,0.06918238993710692,-6,negative
174,10,6,0.05747126436781609,0.034482758620689655,4,negative
947,35,40,0.03695881731784583,0.042238648363252376,-5,negative
268,15,11,0.055970149253731345,0.041044776119402986,4,negative
151,8,7,0.052980132450331126,0.046357615894039736,1,negative
189,4,12,0.021164021164021163,0.06349206349206349,-8,negative
333,16,14,0.04804804804804805,0.042042042042042045,2,negative
293,10,9,0.034129692832764506,0.030716723549488054,1,negative
314,10,17,0.03184713375796178,0.054140127388535034,-7,negative
123,3,5,0.024390243902439025,0.04065040650406504,-2,negative
130,3,9,0.023076923076923078,0.06923076923076923,-6,negative
199,7,5,0.035175879396984924,0.02512562814070352,2,negative
161,5,14,0.031055900621118012,0.08695652173913043,-9,negative
614,28,31,0.04560260586319218,0.050488599348534204,-3,negative
799,20,29,0.025031289111389236,0.03629536921151439,-9,negative
115,1,12,0.008695652173913044,0.10434782608695652,-11,negative
147,5,11,0.034013605442176874,0.07482993197278912,-6,negative
235,10,7,0.0425531914893617,0.029787234042553193,3,negative
118,4,6,0.03389830508474576,0.05084745762711865,-2,negative
138,1,7,0.007246376811594203,0.050724637681159424,-6,negative
411,14,16,0.0340632603406326,0.038929440389294405,-2,negative
166,7,17,0.04216867469879518,0.10240963855421686,-10,negative
302,11,10,0.03642384105960265,0.033112582781456956,1,negative
49,1,1,0.02040816326530612,0.02040816326530612,0,negative
88,2,7,0.022727272727272728,0.07954545454545454,-5,negative
213,3,7,0.014084507042253521,0.03286384976525822,-4,negative
230,13,11,0.05652173913043478,0.04782608695652174,2,negative
245,9,4,0.036734693877551024,0.0163265306122449,5,negative
369,25,12,0.06775067750677506,0.032520325203252036,13,negative
187,9,5,0.0481283422459893,0.026737967914438502,4,negative
390,19,7,0.04871794871794872,0.017948717948717947,12,negative
370,21,8,0.05675675675675676,0.021621621621621623,13,negative
328,8,8,0.024390243902439025,0.024390243902439025,0,negative
51,2,2,0.0392156862745098,0.0392156862745098,0,negative
116,2,2,0.017241379310344827,0.017241379310344827,0,negative
263,9,11,0.034220532319391636,0.04182509505703422,-2,negative
130,4,2,0.03076923076923077,0.015384615384615385,2,negative
180,6,10,0.03333333333333333,0.05555555555555555,-4,negative
454,17,34,0.037444933920704845,0.07488986784140969,-17,negative
80,5,4,0.0625,0.05,1,negative
191,7,9,0.03664921465968586,0.04712041884816754,-2,negative
648,21,15,0.032407407407407406,0.023148148148148147,6,negative
278,6,13,0.02158273381294964,0.046762589928057555,-7,negative
204,6,7,0.029411764705882353,0.03431372549019608,-1,negative
360,21,17,0.058333333333333334,0.04722222222222222,4,negative
42,1,5,0.023809523809523808,0.11904761904761904,-4,negative
80,2,4,0.025,0.05,-2,negative
84,3,3,0.03571428571428571,0.03571428571428571,0,negative
539,8,20,0.014842300556586271,0.03710575139146568,-12,negative
172,5,8,0.029069767441860465,0.046511627906976744,-3,negative
117,3,10,0.02564102564102564,0.08547008547008547,-7,negative
299,9,10,0.030100334448160536,0.033444816053511704,-1,negative
170,7,11,0.041176470588235294,0.06470588235294118,-4,negative
126,5,18,0.03968253968253968,0.14285714285714285,-13,negative
127,2,8,0.015748031496062992,0.06299212598425197,-6,negative
118,3,7,0.025423728813559324,0.059322033898305086,-4,negative
291,5,18,0.01718213058419244,0.061855670103092786,-13,negative
297,3,20,0.010101010101010102,0.06734006734006734,-17,negative
102,5,13,0.049019607843137254,0.12745098039215685,-8,negative
194,6,9,0.030927835051546393,0.04639175257731959,-3,negative
366,13,27,0.03551912568306011,0.07377049180327869,-14,negative
227,7,18,0.030837004405286344,0.07929515418502203,-11,negative
234,15,17,0.0641025641025641,0.07264957264957266,-2,negative
192,5,14,0.026041666666666668,0.07291666666666667,-9,negative
111,1,7,0.009009009009009009,0.06306306306306306,-6,negative
192,6,10,0.03125,0.052083333333333336,-4,negative
161,7,13,0.043478260869565216,0.08074534161490683,-6,negative
141,3,2,0.02127659574468085,0.014184397163120567,1,negative
97,4,9,0.041237113402061855,0.09278350515463918,-5,negative
157,7,6,0.044585987261146494,0.03821656050955414,1,negative
335,8,21,0.023880597014925373,0.0626865671641791,-13,negative
128,3,13,0.0234375,0.1015625,-10,negative
194,4,11,0.020618556701030927,0.05670103092783505,-7,negative
55,1,8,0.01818181818181818,0.14545454545454545,-7,negative
134,5,7,0.03731343283582089,0.05223880597014925,-2,negative
285,15,5,0.05263157894736842,0.017543859649122806,10,negative
366,22,11,0.060109289617486336,0.030054644808743168,11,negative
186,3,14,0.016129032258064516,0.07526881720430108,-11,negative
505,13,23,0.02574257425742574,0.04554455445544554,-10,negative
169,8,3,0.047337278106508875,0.01775147928994083,5,negative
139,8,8,0.05755395683453238,0.05755395683453238,0,negative
351,18,13,0.05128205128205128,0.037037037037037035,5,negative
730,20,34,0.0273972602739726,0.04657534246575343,-14,negative
81,2,4,0.024691358024691357,0.04938271604938271,-2,negative
199,11,8,0.05527638190954774,0.04020100502512563,3,negative
130,4,6,0.03076923076923077,0.046153846153846156,-2,negative
126,5,2,0.03968253968253968,0.015873015873015872,3,negative
158,7,7,0.04430379746835443,0.04430379746835443,0,negative
250,12,13,0.048,0.052,-1,negative
76,1,7,0.013157894736842105,0.09210526315789473,-6,negative
127,4,4,0.031496062992125984,0.031496062992125984,0,negative
342,2,23,0.005847953216374269,0.06725146198830409,-21,negative
50,3,1,0.06,0.02,2,negative
176,9,12,0.05113636363636364,0.06818181818181818,-3,negative
254,6,17,0.023622047244094488,0.06692913385826772,-11,negative
52,3,4,0.057692307692307696,0.07692307692307693,-1,negative
420,12,17,0.02857142857142857,0.04047619047619048,-5,negative
472,11,16,0.023305084745762712,0.03389830508474576,-5,negative
457,11,16,0.024070021881838075,0.0350109409190372,-5,negative
44,3,1,0.06818181818181818,0.022727272727272728,2,negative
54,1,5,0.018518518518518517,0.09259259259259259,-4,negative
118,4,5,0.03389830508474576,0.0423728813559322,-1,negative
142,6,10,0.04225352112676056,0.07042253521126761,-4,negative
89,1,4,0.011235955056179775,0.0449438202247191,-3,negative
308,10,8,0.032467532467532464,0.025974025974025976,2,negative
241,9,9,0.03734439834024896,0.03734439834024896,0,negative
166,4,6,0.024096385542168676,0.03614457831325301,-2,negative
123,4,4,0.032520325203252036,0.032520325203252036,0,negative
230,8,5,0.034782608695652174,0.021739130434782608,3,negative
128,4,4,0.03125,0.03125,0,negative
200,1,9,0.005,0.045,-8,negative
148,7,7,0.0472972972972973,0.0472972972972973,0,negative
127,2,6,0.015748031496062992,0.047244094488188976,-4,negative
358,11,20,0.030726256983240222,0.055865921787709494,-9,negative
372,6,14,0.016129032258064516,0.03763440860215054,-8,negative
135,13,1,0.0962962962962963,0.007407407407407408,12,negative
487,23,14,0.04722792607802875,0.028747433264887063,9,negative
230,4,12,0.017391304347826087,0.05217391304347826,-8,negative
799,16,26,0.02002503128911139,0.03254067584480601,-10,negative
194,5,11,0.02577319587628866,0.05670103092783505,-6,negative
263,9,13,0.034220532319391636,0.049429657794676805,-4,negative
90,4,6,0.044444444444444446,0.06666666666666667,-2,negative
80,4,5,0.05,0.0625,-1,negative
119,6,5,0.05042016806722689,0.04201680672268908,1,negative
146,5,8,0.03424657534246575,0.0547945205479452,-3,negative
119,9,8,0.07563025210084033,0.06722689075630252,1,negative
349,11,30,0.03151862464183381,0.08595988538681948,-19,negative
120,2,6,0.016666666666666666,0.05,-4,negative
403,15,12,0.03722084367245657,0.02977667493796526,3,negative
133,7,4,0.05263157894736842,0.03007518796992481,3,negative
107,4,3,0.037383177570093455,0.028037383177570093,1,negative
124,9,6,0.07258064516129033,0.04838709677419355,3,negative
134,5,9,0.03731343283582089,0.06716417910447761,-4,negative
311,13,10,0.04180064308681672,0.03215434083601286,3,negative
162,3,3,0.018518518518518517,0.018518518518518517,0,negative
125,0,4,0.0,0.032,-4,negative
250,8,5,0.032,0.02,3,negative
345,5,13,0.014492753623188406,0.03768115942028986,-8,negative
114,2,4,0.017543859649122806,0.03508771929824561,-2,negative
122,6,7,0.04918032786885246,0.05737704918032787,-1,negative
429,2,10,0.004662004662004662,0.023310023310023312,-8,negative
342,5,9,0.014619883040935672,0.02631578947368421,-4,negative
171,4,6,0.023391812865497075,0.03508771929824561,-2,negative
132,2,5,0.015151515151515152,0.03787878787878788,-3,negative
289,5,7,0.01730103806228374,0.02422145328719723,-2,negative
157,3,9,0.01910828025477707,0.05732484076433121,-6,negative
240,11,15,0.04583333333333333,0.0625,-4,negative
120,10,7,0.08333333333333333,0.058333333333333334,3,negative
91,5,5,0.054945054945054944,0.054945054945054944,0,negative
113,6,4,0.05309734513274336,0.035398230088495575,2,negative
116,8,4,0.06896551724137931,0.034482758620689655,4,negative
382,19,18,0.049738219895287955,0.04712041884816754,1,negative
49,1,2,0.02040816326530612,0.04081632653061224,-1,negative
120,4,3,0.03333333333333333,0.025,1,negative
87,3,6,0.034482758620689655,0.06896551724137931,-3,negative
177,6,7,0.03389830508474576,0.03954802259887006,-1,negative
136,4,6,0.029411764705882353,0.04411764705882353,-2,negative
122,5,3,0.040983606557377046,0.02459016393442623,2,negative
255,12,13,0.047058823529411764,0.050980392156862744,-1,negative
227,9,4,0.039647577092511016,0.01762114537444934,5,negative
476,16,7,0.03361344537815126,0.014705882352941176,9,negative
116,4,4,0.034482758620689655,0.034482758620689655,0,negative
191,4,13,0.020942408376963352,0.06806282722513089,-9,negative
142,9,8,0.06338028169014084,0.056338028169014086,1,negative
289,8,23,0.02768166089965398,0.07958477508650519,-15,negative
222,8,7,0.036036036036036036,0.03153153153153153,1,negative
180,6,19,0.03333333333333333,0.10555555555555556,-13,negative
377,13,17,0.034482758620689655,0.04509283819628647,-4,negative
174,6,11,0.034482758620689655,0.06321839080459771,-5,negative
246,7,6,0.028455284552845527,0.024390243902439025,1,negative
726,16,25,0.02203856749311295,0.03443526170798898,-9,negative
250,16,6,0.064,0.024,10,negative
124,3,6,0.024193548387096774,0.04838709677419355,-3,negative
96,7,3,0.07291666666666667,0.03125,4,negative
166,4,7,0.024096385542168676,0.04216867469879518,-3,negative
50,1,6,0.02,0.12,-5,negative
124,9,3,0.07258064516129033,0.024193548387096774,6,negative
89,3,7,0.033707865168539325,0.07865168539325842,-4,negative
145,3,6,0.020689655172413793,0.041379310344827586,-3,negative
306,17,3,0.05555555555555555,0.00980392156862745,14,negative
243,14,13,0.05761316872427984,0.053497942386831275,1,negative
136,5,4,0.03676470588235294,0.029411764705882353,1,negative
125,2,4,0.016,0.032,-2,negative
427,14,16,0.03278688524590164,0.03747072599531616,-2,negative
115,3,4,0.02608695652173913,0.034782608695652174,-1,negative
133,1,8,0.007518796992481203,0.06015037593984962,-7,negative
123,6,4,0.04878048780487805,0.032520325203252036,2,negative
122,4,6,0.03278688524590164,0.04918032786885246,-2,negative
117,4,6,0.03418803418803419,0.05128205128205128,-2,negative
121,5,10,0.04132231404958678,0.08264462809917356,-5,negative
187,5,8,0.026737967914438502,0.0427807486631016,-3,negative
160,3,4,0.01875,0.025,-1,negative
154,9,14,0.05844155844155844,0.09090909090909091,-5,negative
203,6,11,0.029556650246305417,0.054187192118226604,-5,negative
252,7,12,0.027777777777777776,0.047619047619047616,-5,negative
347,5,19,0.01440922190201729,0.05475504322766571,-14,negative
158,2,7,0.012658227848101266,0.04430379746835443,-5,negative
214,5,10,0.02336448598130841,0.04672897196261682,-5,negative
465,4,13,0.008602150537634409,0.02795698924731183,-9,negative
132,6,9,0.045454545454545456,0.06818181818181818,-3,negative
