%% Dataset about positive and negative movie reviews
@relation review_type
@attribute number_of_words numeric
@attribute number_of_positive_words numeric
@attribute number_of_negative_words numeric
@attribute percent_of_positive_words numeric
@attribute percent_of_negative_words numeric
@attribute positive_minus_negative numeric
@attribute review {positive, negative}
@data
135,4,9,0.02962962962962963,0.06666666666666667,-5,negative
161,4,5,0.024844720496894408,0.031055900621118012,-1,negative
144,3,7,0.020833333333333332,0.04861111111111111,-4,negative
130,6,3,0.046153846153846156,0.023076923076923078,3,negative
115,2,6,0.017391304347826087,0.05217391304347826,-4,negative
567,5,15,0.008818342151675485,0.026455026455026454,-10,negative
104,2,5,0.019230769230769232,0.04807692307692308,-3,negative
127,8,4,0.06299212598425197,0.031496062992125984,4,negative
135,2,8,0.014814814814814815,0.05925925925925926,-6,negative
200,5,10,0.025,0.05,-5,negative
159,5,4,0.031446540880503145,0.025157232704402517,1,negative
121,5,9,0.04132231404958678,0.0743801652892562,-4,negative
85,5,3,0.058823529411764705,0.03529411764705882,2,negative
67,2,2,0.029850746268656716,0.029850746268656716,0,negative
141,5,7,0.03546099290780142,0.04964539007092199,-2,negative
107,3,8,0.028037383177570093,0.07476635514018691,-5,negative
116,3,6,0.02586206896551724,0.05172413793103448,-3,negative
114,2,5,0.017543859649122806,0.043859649122807015,-3,negative
176,10,12,0.056818181818181816,0.06818181818181818,-2,negative
37,2,2,0.05405405405405406,0.05405405405405406,0,negative
115,4,12,0.034782608695652174,0.10434782608695652,-8,negative
146,5,13,0.03424657534246575,0.08904109589041095,-8,negative
367,8,15,0.021798365122615803,0.04087193460490463,-7,negative
370,11,17,0.02972972972972973,0.04594594594594595,-6,negative
315,8,14,0.025396825396825397,0.044444444444444446,-6,negative
303,7,30,0.0231023102310231,0.09900990099009901,-23,negative
250,10,14,0.04,0.056,-4,negative
150,4,7,0.02666666666666667,0.04666666666666667,-3,negative
147,4,6,0.027210884353741496,0.04081632653061224,-2,negative
249,9,11,0.03614457831325301,0.04417670682730924,-2,negative
106,8,5,0.07547169811320754,0.04716981132075472,3,negative
128,1,7,0.0078125,0.0546875,-6,negative
151,1,5,0.006622516556291391,0.033112582781456956,-4,negative
125,4,5,0.032,0.04,-1,negative
126,8,10,0.06349206349206349,0.07936507936507936,-2,negative
182,10,5,0.054945054945054944,0.027472527472527472,5,negative
154,6,9,0.03896103896103896,0.05844155844155844,-3,negative
264,5,9,0.01893939393939394,0.03409090909090909,-4,negative
133,6,6,0.045112781954887216,0.045112781954887216,0,negative
144,4,11,0.027777777777777776,0.0763888888888889,-7,negative
468,15,26,0.03205128205128205,0.05555555555555555,-11,negative
112,5,6,0.044642857142857144,0.05357142857142857,-1,negative
195,8,9,0.041025641025641026,0.046153846153846156,-1,negative
157,11,2,0.07006369426751592,0.012738853503184714,9,negative
256,6,25,0.0234375,0.09765625,-19,negative
317,11,16,0.03470031545741325,0.050473186119873815,-5,negative
171,9,2,0.05263157894736842,0.011695906432748537,7,negative
139,5,7,0.03597122302158273,0.050359712230215826,-2,negative
154,4,7,0.025974025974025976,0.045454545454545456,-3,negative
921,15,59,0.016286644951140065,0.06406080347448426,-44,negative
284,11,10,0.03873239436619718,0.035211267605633804,1,negative
249,6,13,0.024096385542168676,0.05220883534136546,-7,negative
162,4,9,0.024691358024691357,0.05555555555555555,-5,negative
352,9,10,0.02556818181818182,0.028409090909090908,-1,negative
139,4,7,0.02877697841726619,0.050359712230215826,-3,negative
332,13,7,0.0391566265060241,0.02108433734939759,6,negative
162,3,8,0.018518518518518517,0.04938271604938271,-5,negative
425,10,17,0.023529411764705882,0.04,-7,negative
323,13,14,0.04024767801857585,0.043343653250773995,-1,negative
117,2,2,0.017094017094017096,0.017094017094017096,0,negative
438,10,21,0.0228310502283105,0.04794520547945205,-11,negative
176,5,6,0.028409090909090908,0.03409090909090909,-1,negative
204,6,9,0.029411764705882353,0.04411764705882353,-3,negative
178,3,11,0.016853932584269662,0.06179775280898876,-8,negative
275,7,20,0.025454545454545455,0.07272727272727272,-13,negative
182,4,14,0.02197802197802198,0.07692307692307693,-10,negative
149,5,6,0.03355704697986577,0.040268456375838924,-1,negative
210,5,2,0.023809523809523808,0.009523809523809525,3,negative
210,10,16,0.047619047619047616,0.0761904761904762,-6,negative
294,5,32,0.017006802721088437,0.10884353741496598,-27,negative
163,7,5,0.04294478527607362,0.03067484662576687,2,negative
85,7,5,0.08235294117647059,0.058823529411764705,2,negative
119,6,5,0.05042016806722689,0.04201680672268908,1,negative
131,8,13,0.061068702290076333,0.09923664122137404,-5,negative
141,4,8,0.028368794326241134,0.05673758865248227,-4,negative
193,5,10,0.025906735751295335,0.05181347150259067,-5,negative
242,8,7,0.03305785123966942,0.028925619834710745,1,negative
158,3,13,0.0189873417721519,0.08227848101265822,-10,negative
302,13,23,0.04304635761589404,0.076158940397351,-10,negative
130,5,2,0.038461538461538464,0.015384615384615385,3,negative
124,3,4,0.024193548387096774,0.03225806451612903,-1,negative
573,17,22,0.029668411867364748,0.038394415357766144,-5,negative
351,8,16,0.022792022792022793,0.045584045584045586,-8,negative
307,12,13,0.03908794788273615,0.04234527687296417,-1,negative
285,7,17,0.02456140350877193,0.05964912280701754,-10,negative
190,4,7,0.021052631578947368,0.03684210526315789,-3,negative
239,11,8,0.04602510460251046,0.03347280334728033,3,negative
114,1,9,0.008771929824561403,0.07894736842105263,-8,negative
148,4,6,0.02702702702702703,0.04054054054054054,-2,negative
165,3,8,0.01818181818181818,0.048484848484848485,-5,negative
157,7,8,0.044585987261146494,0.050955414012738856,-1,negative
199,5,9,0.02512562814070352,0.04522613065326633,-4,negative
168,9,7,0.05357142857142857,0.041666666666666664,2,negative
360,11,19,0.030555555555555555,0.05277777777777778,-8,negative
463,9,23,0.019438444924406047,0.04967602591792657,-14,negative
147,5,6,0.034013605442176874,0.04081632653061224,-1,negative
166,2,16,0.012048192771084338,0.0963855421686747,-14,negative
202,3,5,0.01485148514851485,0.024752475247524754,-2,negative
301,9,12,0.029900332225913623,0.03986710963455149,-3,negative
126,2,5,0.015873015873015872,0.03968253968253968,-3,negative
209,3,7,0.014354066985645933,0.03349282296650718,-4,negative
228,7,5,0.03070175438596491,0.021929824561403508,2,negative
494,19,24,0.038461538461538464,0.048582995951417005,-5,negative
197,8,12,0.04060913705583756,0.06091370558375635,-4,negative
70,1,4,0.014285714285714285,0.05714285714285714,-3,negative
110,2,4,0.01818181818181818,0.03636363636363636,-2,negative
142,2,4,0.014084507042253521,0.028169014084507043,-2,negative
92,3,2,0.03260869565217391,0.021739130434782608,1,negative
166,5,7,0.030120481927710843,0.04216867469879518,-2,negative
84,3,9,0.03571428571428571,0.10714285714285714,-6,negative
157,6,6,0.03821656050955414,0.03821656050955414,0,negative
108,5,4,0.046296296296296294,0.037037037037037035,1,negative
195,3,8,0.015384615384615385,0.041025641025641026,-5,negative
218,12,10,0.05504587155963303,0.045871559633027525,2,negative
182,7,9,0.038461538461538464,0.04945054945054945,-2,negative
438,26,16,0.0593607305936073,0.0365296803652968,10,negative
137,4,9,0.029197080291970802,0.06569343065693431,-5,negative
292,16,17,0.0547945205479452,0.05821917808219178,-1,negative
75,3,4,0.04,0.05333333333333334,-1,negative
93,3,3,0.03225806451612903,0.03225806451612903,0,negative
157,7,15,0.044585987261146494,0.09554140127388536,-8,negative
202,9,6,0.04455445544554455,0.0297029702970297,3,negative
43,2,2,0.046511627906976744,0.046511627906976744,0,negative
237,8,14,0.03375527426160337,0.05907172995780591,-6,negative
453,13,38,0.02869757174392936,0.08388520971302428,-25,negative
170,8,10,0.047058823529411764,0.058823529411764705,-2,negative
409,14,34,0.034229828850855744,0.08312958435207823,-20,negative
300,14,8,0.04666666666666667,0.02666666666666667,6,negative
902,32,35,0.03547671840354767,0.038802660753880266,-3,negative
465,16,21,0.034408602150537634,0.04516129032258064,-5,negative
216,5,9,0.023148148148148147,0.041666666666666664,-4,negative
304,3,10,0.009868421052631578,0.03289473684210526,-7,negative
106,3,6,0.02830188679245283,0.05660377358490566,-3,negative
54,2,6,0.037037037037037035,0.1111111111111111,-4,negative
129,5,5,0.03875968992248062,0.03875968992248062,0,negative
277,4,12,0.01444043321299639,0.04332129963898917,-8,negative
769,22,46,0.02860858257477243,0.05981794538361508,-24,negative
134,5,14,0.03731343283582089,0.1044776119402985,-9,negative
59,0,2,0.0,0.03389830508474576,-2,negative
118,3,6,0.025423728813559324,0.05084745762711865,-3,negative
151,9,8,0.059602649006622516,0.052980132450331126,1,negative
195,7,4,0.035897435897435895,0.020512820512820513,3,negative
175,7,7,0.04,0.04,0,negative
321,10,9,0.03115264797507788,0.028037383177570093,1,negative
200,8,8,0.04,0.04,0,negative
171,9,7,0.05263157894736842,0.04093567251461988,2,negative
450,14,21,0.03111111111111111,0.04666666666666667,-7,negative
605,19,17,0.03140495867768595,0.02809917355371901,2,negative
218,6,7,0.027522935779816515,0.03211009174311927,-1,negative
174,5,5,0.028735632183908046,0.028735632183908046,0,negative
347,9,16,0.025936599423631124,0.04610951008645533,-7,negative
182,5,7,0.027472527472527472,0.038461538461538464,-2,negative
163,6,8,0.03680981595092025,0.049079754601226995,-2,negative
200,3,10,0.015,0.05,-7,negative
650,5,34,0.007692307692307693,0.052307692307692305,-29,negative
230,10,18,0.043478260869565216,0.0782608695652174,-8,negative
108,8,8,0.07407407407407407,0.07407407407407407,0,negative
72,1,2,0.013888888888888888,0.027777777777777776,-1,negative
176,4,9,0.022727272727272728,0.05113636363636364,-5,negative
136,6,3,0.04411764705882353,0.022058823529411766,3,negative
172,5,7,0.029069767441860465,0.040697674418604654,-2,negative
278,10,10,0.03597122302158273,0.03597122302158273,0,negative
134,4,4,0.029850746268656716,0.029850746268656716,0,negative
215,10,6,0.046511627906976744,0.027906976744186046,4,negative
267,10,18,0.03745318352059925,0.06741573033707865,-8,negative
171,3,10,0.017543859649122806,0.05847953216374269,-7,negative
130,1,5,0.007692307692307693,0.038461538461538464,-4,negative
137,3,9,0.021897810218978103,0.06569343065693431,-6,negative
416,8,18,0.019230769230769232,0.04326923076923077,-10,negative
534,21,28,0.03932584269662921,0.052434456928838954,-7,negative
156,5,8,0.03205128205128205,0.05128205128205128,-3,negative
143,8,6,0.055944055944055944,0.04195804195804196,2,negative
134,8,5,0.05970149253731343,0.03731343283582089,3,negative
222,5,9,0.02252252252252252,0.04054054054054054,-4,negative
616,17,31,0.027597402597402596,0.05032467532467533,-14,negative
167,9,6,0.05389221556886228,0.03592814371257485,3,negative
304,11,21,0.03618421052631579,0.06907894736842106,-10,negative
216,7,15,0.032407407407407406,0.06944444444444445,-8,negative
85,3,2,0.03529411764705882,0.023529411764705882,1,negative
98,3,4,0.030612244897959183,0.04081632653061224,-1,negative
144,3,9,0.020833333333333332,0.0625,-6,negative
160,7,8,0.04375,0.05,-1,negative
57,3,2,0.05263157894736842,0.03508771929824561,1,negative
239,6,11,0.02510460251046025,0.04602510460251046,-5,negative
229,7,9,0.03056768558951965,0.039301310043668124,-2,negative
385,18,12,0.046753246753246755,0.03116883116883117,6,negative
170,4,7,0.023529411764705882,0.041176470588235294,-3,negative
160,8,4,0.05,0.025,4,negative
218,3,2,0.013761467889908258,0.009174311926605505,1,negative
48,4,5,0.08333333333333333,0.10416666666666667,-1,negative
77,3,2,0.03896103896103896,0.025974025974025976,1,negative
149,6,5,0.040268456375838924,0.03355704697986577,1,negative
145,6,6,0.041379310344827586,0.041379310344827586,0,negative
126,4,5,0.031746031746031744,0.03968253968253968,-1,negative
134,6,3,0.04477611940298507,0.022388059701492536,3,negative
622,18,14,0.028938906752411574,0.022508038585209004,4,negative
35,0,6,0.0,0.17142857142857143,-6,negative
141,10,5,0.07092198581560284,0.03546099290780142,5,negative
134,7,9,0.05223880597014925,0.06716417910447761,-2,negative
134,2,10,0.014925373134328358,0.07462686567164178,-8,negative
155,6,6,0.03870967741935484,0.03870967741935484,0,negative
80,3,5,0.0375,0.0625,-2,negative
68,0,3,0.0,0.04411764705882353,-3,negative
157,6,5,0.03821656050955414,0.03184713375796178,1,negative
178,9,6,0.05056179775280899,0.033707865168539325,3,negative
68,0,4,0.0,0.058823529411764705,-4,negative
163,5,2,0.03067484662576687,0.012269938650306749,3,negative
287,12,12,0.041811846689895474,0.041811846689895474,0,negative
265,7,10,0.026415094339622643,0.03773584905660377,-3,negative
156,3,10,0.019230769230769232,0.0641025641025641,-7,negative
224,7,3,0.03125,0.013392857142857142,4,negative
59,1,6,0.01694915254237288,0.1016949152542373,-5,negative
121,6,10,0.049586776859504134,0.08264462809917356,-4,negative
546,14,23,0.02564102564102564,0.04212454212454213,-9,negative
518,13,21,0.025096525096525095,0.04054054054054054,-8,negative
184,3,9,0.016304347826086956,0.04891304347826087,-6,negative
133,7,5,0.05263157894736842,0.03759398496240601,2,negative
176,6,9,0.03409090909090909,0.05113636363636364,-3,negative
131,4,8,0.030534351145038167,0.061068702290076333,-4,negative
230,10,11,0.043478260869565216,0.04782608695652174,-1,negative
184,6,9,0.03260869565217391,0.04891304347826087,-3,negative
320,12,7,0.0375,0.021875,5,negative
358,17,13,0.04748603351955307,0.036312849162011177,4,negative
152,7,2,0.046052631578947366,0.013157894736842105,5,negative
180,2,4,0.011111111111111112,0.022222222222222223,-2,negative
174,10,9,0.05747126436781609,0.05172413793103448,1,negative
127,4,7,0.031496062992125984,0.05511811023622047,-3,negative
168,3,6,0.017857142857142856,0.03571428571428571,-3,negative
111,5,4,0.04504504504504504,0.036036036036036036,1,negative
135,11,5,0.08148148148148149,0.037037037037037035,6,negative
132,6,6,0.045454545454545456,0.045454545454545456,0,negative
277,5,15,0.018050541516245487,0.05415162454873646,-10,negative
118,3,9,0.025423728813559324,0.07627118644067797,-6,negative
141,6,10,0.0425531914893617,0.07092198581560284,-4,negative
249,4,13,0.01606425702811245,0.05220883534136546,-9,negative
193,4,12,0.02072538860103627,0.06217616580310881,-8,negative
106,3,1,0.02830188679245283,0.009433962264150943,2,negative
337,4,19,0.011869436201780416,0.05637982195845697,-15,negative
550,16,32,0.02909090909090909,0.05818181818181818,-16,negative
105,2,3,0.01904761904761905,0.02857142857142857,-1,negative
214,2,13,0.009345794392523364,0.06074766355140187,-11,negative
88,3,4,0.03409090909090909,0.045454545454545456,-1,negative
566,15,27,0.026501766784452298,0.04770318021201413,-12,negative
116,3,6,0.02586206896551724,0.05172413793103448,-3,negative
322,2,12,0.006211180124223602,0.037267080745341616,-10,negative
175,2,7,0.011428571428571429,0.04,-5,negative
309,6,31,0.019417475728155338,0.10032362459546926,-25,negative
537,15,27,0.027932960893854747,0.05027932960893855,-12,negative
312,4,11,0.01282051282051282,0.035256410256410256,-7,negative
310,8,19,0.025806451612903226,0.06129032258064516,-11,negative
387,12,17,0.031007751937984496,0.04392764857881137,-5,negative
260,11,6,0.04230769230769231,0.023076923076923078,5,negative
252,9,10,0.03571428571428571,0.03968253968253968,-1,negative
133,2,14,0.015037593984962405,0.10526315789473684,-12,negative
143,7,5,0.04895104895104895,0.03496503496503497,2,negative
224,12,12,0.05357142857142857,0.05357142857142857,0,negative
205,3,10,0.014634146341463415,0.04878048780487805,-7,negative
120,3,7,0.025,0.058333333333333334,-4,negative
463,14,10,0.03023758099352052,0.02159827213822894,4,negative
301,10,15,0.03322259136212625,0.04983388704318937,-5,negative
470,19,14,0.04042553191489362,0.029787234042553193,5,negative
289,12,9,0.04152249134948097,0.031141868512110725,3,negative
222,11,14,0.04954954954954955,0.06306306306306306,-3,negative
117,4,3,0.03418803418803419,0.02564102564102564,1,negative
178,5,14,0.028089887640449437,0.07865168539325842,-9,negative
139,4,1,0.02877697841726619,0.007194244604316547,3,negative
160,3,7,0.01875,0.04375,-4,negative
617,28,21,0.04538087520259319,0.03403565640194489,7,negative
190,5,11,0.02631578947368421,0.05789473684210526,-6,negative
120,4,3,0.03333333333333333,0.025,1,negative
199,6,11,0.03015075376884422,0.05527638190954774,-5,negative
264,9,7,0.03409090909090909,0.026515151515151516,2,negative
173,4,6,0.023121387283236993,0.03468208092485549,-2,negative
303,9,11,0.0297029702970297,0.036303630363036306,-2,negative
239,4,5,0.016736401673640166,0.02092050209205021,-1,negative
182,14,12,0.07692307692307693,0.06593406593406594,2,negative
60,7,0,0.11666666666666667,0.0,7,negative
57,2,4,0.03508771929824561,0.07017543859649122,-2,negative
59,2,3,0.03389830508474576,0.05084745762711865,-1,negative
53,5,1,0.09433962264150944,0.018867924528301886,4,negative
528,9,23,0.017045454545454544,0.043560606060606064,-14,negative
115,1,6,0.008695652173913044,0.05217391304347826,-5,negative
645,14,37,0.021705426356589147,0.05736434108527132,-23,negative
43,2,3,0.046511627906976744,0.06976744186046512,-1,negative
135,11,5,0.08148148148148149,0.037037037037037035,6,negative
177,5,6,0.02824858757062147,0.03389830508474576,-1,negative
102,4,6,0.0392156862745098,0.058823529411764705,-2,negative
397,5,29,0.012594458438287154,0.07304785894206549,-24,negative
